id,accession_number,share_license_status,tombstone,current_location,title,title_in_original_language,series,series_in_original_language,creation_date,creation_date_earliest,creation_date_latest,artists_tags,culture,technique,support_materials,department,collection,type,measurements,state_of_the_work,edition_of_the_work,copyright,inscriptions,exhibitions,provenance,find_spot,related_works,former_accession_numbers,did_you_know,early_education_description,artlens_description,description,external_resources,citations,catalogue_raisonne,url,alternate_images,creditline,image_credit,sketchfab_id,sketchfab_url,gallery_donor_text,creators,image_web,image_print,image_full,updated_at
679365,2025.114,CC0,"Apples and Pomegranates, first half of the 1700s. China, Suzhou, Qing dynasty (1644–1911). Polychrome woodblock print; ink and color on paper; 30.3 x 37.7 cm (11 15/16 x 14 13/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.114",,Apples and Pomegranates,,,,first half of the 1700s,1700,1750,[],"China, Suzhou, Qing dynasty (1644–1911)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,30.3 x 37.7 cm (11 15/16 x 14 13/16 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.114,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-06-02 11:23:18.513000
679366,2025.115,CC0,"Watermelon and Grapes (西瓜與葡萄), 1700–1750. China, Suzhou, Qing dynasty (1644–1911). Polychrome woodblock print; ink and color on paper; 33 x 37.5 cm (13 x 14 3/4 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.115",,Watermelon and Grapes,西瓜與葡萄,,,1700–1750,1700,1750,[],"China, Suzhou, Qing dynasty (1644–1911)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,33 x 37.5 cm (13 x 14 3/4 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.115,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-06-02 11:23:18.522000
679367,2025.117,CC0,"Praying Mantis on a Lychee (荔枝上的螳螂), 1700–1750. Southeast China, Suzhou, Qing dynasty (1644–1911). Multicolor woodblock print; ink and color on paper; 28.3 x 38.4 cm (11 1/8 x 15 1/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.117",,Praying Mantis on a Lychee,荔枝上的螳螂,,,1700–1750,1700,1750,[],"Southeast China, Suzhou, Qing dynasty (1644–1911)",Multicolor woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,28.3 x 38.4 cm (11 1/8 x 15 1/8 in.),,,,Signed: Master [Ding] Liangxian 【丁】亮先氏,"CURRENT: Print Revolutions: Chinese Impressions, 1630s–1960s (Nov 15, 2026)","(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.117,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-08-15 11:17:58.837000
679368,2025.118,CC0,"Bird on Lotus (蓮花和鸟), 1700–1750. Southeast China, Suzhou, Qing dynasty (1644–1911). Multicolor woodblock print and embossing; ink and color on paper; 30.1 x 38.2 cm (11 7/8 x 15 1/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.118",,Bird on Lotus,蓮花和鸟,,,1700–1750,1700,1750,[],"Southeast China, Suzhou, Qing dynasty (1644–1911)",Multicolor woodblock print and embossing; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,30.1 x 38.2 cm (11 7/8 x 15 1/16 in.),,,,Poem with Signature: 【丁】亮先氏;  [Ding] Liangxian,"CURRENT: Print Revolutions: Chinese Impressions, 1630s–1960s (Nov 15, 2026)","(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}","von Spee, Clarissa. “18th-Century Prints from Suzhou: A New Acquisition Transforms the Chinese Collection.” <em>Cleveland Art: Cleveland Museum of Art Members Magazine </em>65, no. 3 (2025): 28–29. (Reproduced: p. 28);",,https://clevelandart.org/art/2025.118,"[{'web': {'url': 'https://openaccess-cdn.clevelandart.org/2025.118/2025.118_alt0_web.jpg', 'width': '900', 'height': '721', 'filesize': '257331'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2025.118/2025.118_alt0_print.jpg', 'width': '3400', 'height': '2724', 'filesize': '3817546'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2025.118/2025.118_alt0_full.tif', 'width': '11060', 'height': '8861', 'filesize': '294037962'}, 'date_created': '2025-02-25T14:52:56', 'annotation': ''}]",Purchase from the J. H. Wade Fund,,,,,[],https://openaccess-cdn.clevelandart.org/2025.118/2025.118_web.jpg,https://openaccess-cdn.clevelandart.org/2025.118/2025.118_print.jpg,https://openaccess-cdn.clevelandart.org/2025.118/2025.118_full.tif,2026-08-15 11:17:58.847000
679369,2025.119,CC0,"Three Friends of Winter (歲寒三友圖), 1700s. Southeast China, Suzhou, Qing dynasty (1644–1911). Multicolor woodblock print; ink and color on paper; 30.1 x 37.4 cm (11 7/8 x 14 3/4 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.119",,Three Friends of Winter,歲寒三友圖,,,1700s,1700,1799,[],"Southeast China, Suzhou, Qing dynasty (1644–1911)",Multicolor woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,30.1 x 37.4 cm (11 7/8 x 14 3/4 in.),,,,[],"CURRENT: Print Revolutions: Chinese Impressions, 1630s–1960s (Nov 15, 2026)","(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.119,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-08-15 11:17:58.855000
679370,2025.120,CC0,"Insect on Viburnum (紫荊上的昆蟲), 1700–1750. China, Suzhou, Qing dynasty (1644–1911). Polychrome woodblock print; ink and color on paper; 24.1 x 33.4 cm (9 1/2 x 13 1/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.120",,Insect on Viburnum,紫荊上的昆蟲,,,1700–1750,1700,1750,[],"China, Suzhou, Qing dynasty (1644–1911)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,24.1 x 33.4 cm (9 1/2 x 13 1/8 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.120,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-06-02 11:23:18.569000
679371,2025.121,CC0,"Chrysanthemum, Begonia, and Blue Asters (菊花、秋海棠、與紫菀), 1700–1750. China, Suzhou, Qing dynasty (1644–1911). Polychrome woodblock print; ink and color on paper; 28.5 x 36.5 cm (11 1/4 x 14 3/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.121",,"Chrysanthemum, Begonia, and Blue Asters",菊花、秋海棠、與紫菀,,,1700–1750,1700,1750,[],"China, Suzhou, Qing dynasty (1644–1911)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,28.5 x 36.5 cm (11 1/4 x 14 3/8 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.121,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-06-02 11:23:18.579000
679372,2025.122,CC0,"Chrysanthemum, Begonia, and Blue Asters (菊花、秋海棠、與紫菀), 1700–1750. China, Suzhou, Qing dynasty (1644–1911). Polychrome woodblock print; ink and color on paper; 25.9 x 33.1 cm (10 3/16 x 13 1/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.122",,"Chrysanthemum, Begonia, and Blue Asters",菊花、秋海棠、與紫菀,,,1700–1750,1700,1750,[],"China, Suzhou, Qing dynasty (1644–1911)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,25.9 x 33.1 cm (10 3/16 x 13 1/16 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.122,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-06-02 11:23:18.587000
679373,2025.123,CC0,"Mustard Garden Print (芥子園畫譜), 1700–1750. China, Suzhou, Qing dynasty (1644–1911). Polychrome woodblock print; ink and color on paper; 25.6 x 32.2 cm (10 1/16 x 12 11/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.123",,Mustard Garden Print,芥子園畫譜,,,1700–1750,1700,1750,[],"China, Suzhou, Qing dynasty (1644–1911)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,25.6 x 32.2 cm (10 1/16 x 12 11/16 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.123,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-06-02 11:23:18.596000
679374,2025.124,CC0,"Autumn Basket: Hibiscus, Yellow Hibiscus, and Chrysanthemum (秋籃: 芙蓉花、黃芙蓉與菊花), 1700–1750. China, Suzhou, Qing dynasty (1644–1911). Polychrome woodblock print; ink and color on paper; 23.7 x 31.3 cm (9 5/16 x 12 5/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.124",,"Autumn Basket: Hibiscus, Yellow Hibiscus, and Chrysanthemum",秋籃: 芙蓉花、黃芙蓉與菊花,,,1700–1750,1700,1750,[],"China, Suzhou, Qing dynasty (1644–1911)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,23.7 x 31.3 cm (9 5/16 x 12 5/16 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.124,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-06-02 11:23:18.604000
679375,2025.125,CC0,"Praying Mantis on a Lychee (荔枝上的螳螂), 1700–1750. China, Suzhou, Qing dynasty (1644–1911). Polychrome woodblock print; ink and color on paper; 24.9 x 35.8 cm (9 13/16 x 14 1/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.125",,Praying Mantis on a Lychee,荔枝上的螳螂,,,1700–1750,1700,1750,[],"China, Suzhou, Qing dynasty (1644–1911)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,24.9 x 35.8 cm (9 13/16 x 14 1/8 in.),,,,"閩海夏深初熟子/ 
相傳第一狀元紅",,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.125,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-06-02 11:23:18.611000
679376,2025.126,CC0,"Vase with Peony (博古花卉圖), 1700–1750. Southeast China, Suzhou, Qing dynasty (1644–1911). Multicolor woodblock print; ink and color on paper; 36 x 26 cm (14 3/16 x 10 1/4 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.126",,Vase with Peony,博古花卉圖,,,1700–1750,1700,1750,[],"Southeast China, Suzhou, Qing dynasty (1644–1911)",Multicolor woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,36 x 26 cm (14 3/16 x 10 1/4 in.),,,,[],"CURRENT: Print Revolutions: Chinese Impressions, 1630s–1960s (Nov 15, 2026)","(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.126,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-08-15 11:17:58.863000
